암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQxMyQyNjE0ODEjNTEjJDEjJDIjJDgz,가좌우리내과의원,31,의원,220000,인천,220005,인천서구,가좌동,22813,"인천광역시 서구 고래울로 29, (가좌동)",576-8575,,20040911,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.6856838,37.4869657
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjE0ODEjNjEjJDEjJDAjJDgz,가좌우리의원,31,의원,310000,경기,311902,고양일산서구,가좌동,10209,"경기도 고양시 일산서구 가좌3로 29, 1층 (가좌동)",031-921-3215,,20070928,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7190911,37.6873606
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ5MiQ0NjEwMDIjODEjJDEjJDYjJDgz,가좌정형외과의원,31,의원,220000,인천,220005,인천서구,가좌동,22810,"인천광역시 서구 원적로 96, (가좌동)",032-577-1500,,20060719,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.682603,37.4947818
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQyIyQ1IyQwMCQzNjE4MzIjNTEjJDEjJDIjJDgz,가창의원,31,의원,230000,대구,230100,대구달성군,가창면,42935,"대구광역시 달성군 가창면 가창로216길 61, 2층",053-763-3119,,20130531,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6235853,35.8044062
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ4MiQyNjE0ODEjODEjJDEjJDIjJDgz,가천경대의원,31,의원,370000,경북,370010,성주군,가천면,40060,"경상북도 성주군 가천면 가천로 82, (가천면)",054-933-9770,,20080108,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.1651869,35.8856549
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ4OSQyNjEyMjIjNTEjJDEjJDYjJDgz,가톨릭건강의원,31,의원,230000,대구,230003,대구북구,동천동,41431,"대구광역시 북구 구암로 149, 2층 (동천동)",053-313-0400,,20160316,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5571618,35.9319924
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQxMyQzNjEwMDIjNDEjJDEjJDQjJDgz,가톨릭권정형외과의원,31,의원,110000,서울,110013,영등포구,신길동,7436,"서울특별시 영등포구 신길로 42, 3층 (신길동)",02-842-6677,http://,20060501,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.9086461,37.4964817
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ3MiQzNjEyMjIjNjEjJDEjJDQjJDgz,가톨릭내과의원,31,의원,370000,경북,370010,성주군,성주읍,40028,"경상북도 성주군 성주읍 시장길 5-1, (성주읍)",054-931-7585,,20020107,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.2865918,35.9177155
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQyIyQ1IyQwMCQzNjEwMDIjNDEjJDEjJDQjJDgz,가톨릭마취통증의학과의원,31,의원,230000,대구,230001,대구남구,대명동,42482,"대구광역시 남구 월배로 492, (대명동)",053-242-8875,,20100423,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5569949,35.8365594
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz,가톨릭비뇨기과의원,31,의원,370000,경북,370900,상주시,남성동,37197,"경상북도 상주시 상산로 269, (남성동)",054-536-4030,,19971010,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.159,36.414982
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjODEjJDEjJDYjJDgz,가톨릭비뇨기과의원,31,의원,230000,대구,230003,대구북구,읍내동,41438,"대구광역시 북구 칠곡중앙대로 442, 2층, 3층 (읍내동)",053-325-0021,,20200316,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5491184,35.9351576
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,가톨릭비뇨의학과의원,31,의원,230000,대구,230006,대구중구,시장북로,41921,"대구광역시 중구 달성로 76, 1층 (시장북로)",053-423-0021,http://www.urokap.com/,20200617,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5824688,35.8718726
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ4MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,가톨릭서부내과의원,31,의원,230000,대구,230007,대구달서구,송현동,42737,"대구광역시 달서구 월배로 473, 3층 (송현동)",053-477-8275,,20200402,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.5556116,35.8354726
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQwMyQzNjE4MzIjNTEjJDEjJDIjJDgz,가톨릭성모내과의원,31,의원,310000,경기,310701,안양만안구,석수동,13970,"경기도 안양시 만안구 안양로 461-1, 1층 (석수동)",031-473-5005,,20110826,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.9108282,37.4110519
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNjEjJDEjJDQjJDgz,가톨릭성모의원,31,의원,110000,서울,110006,도봉구,쌍문동,1436,"서울특별시 도봉구 도봉로 553, (쌍문동)",02-903-4340,,19920725,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.0378725,37.6546524
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ5MiQzNjE0ODEjNjEjJDEjJDAjJDgz,가톨릭성모의원,31,의원,340000,충남,340202,천안동남구,대흥동,31128,"충청남도 천안시 동남구 대흥로 256, (대흥동, 홍익빌딩)",041-567-2202,,19990408,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1487218,36.8106782
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ5OSQyNjE4MzIjODEjJDEjJDYjJDgz,가톨릭소아청소년과의원,31,의원,230000,대구,230100,대구달성군,화원읍,42960,"대구광역시 달성군 화원읍 명곡로 14, 303호",053-639-3676,,20000628,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.496121,35.7984484
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz,가톨릭신경외과의원,31,의원,230000,대구,230002,대구동구,신암동,41208,"대구광역시 동구 아양로 56, (신암동)",053-941-3119,,20060125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6202547,35.882153
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQxMyQyNjEyMjIjODEjJDEjJDYjJDgz,가톨릭안과의원,31,의원,230000,대구,230007,대구달서구,이곡동,42612,"대구광역시 달서구 계대동문로 120, 3층 (이곡동)",053-591-6006,,19981229,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5055733,35.8551323
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz,가톨릭안과의원,31,의원,390000,제주,390200,제주시,노형동,63098,"제주특별자치도 제주시 도령로 1, 3층 (노형동)",064-749-7008,,20080103,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.4793043,33.4868039
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDIjJDgz,가톨릭연합내과의원,31,의원,230000,대구,230007,대구달서구,상인동,42788,"대구광역시 달서구 월배로 168, 아보스타워 5,6층 (상인동)",053-477-0808,,20180822,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.5323143,35.8167088
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ3MiQyNjEwMDIjNjEjJDEjJDQjJDgz,가톨릭연합안과의원,31,의원,230000,대구,230005,대구수성구,신매동,42274,"대구광역시 수성구 달구벌대로 3210, 3층 (신매동, 동영빌딩)",053-792-1200,,20090715,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.707642,35.83963
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQyIyQ1IyQwMCQyNjE0ODEjODEjJDEjJDYjJDgz,가톨릭연합안과의원,31,의원,230000,대구,230001,대구남구,대명동,42482,"대구광역시 남구 월배로 482, (대명동)",053-626-3777,,20100401,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5567693,35.8361153
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNjEjJDEjJDgjJDgz,가톨릭연합안과의원,31,의원,230000,대구,230002,대구동구,율하동,41098,"대구광역시 동구 안심로 106, 2층 203호 (율하동)",053-963-0075,,20110324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6961938,35.8670256
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ3MiQzNjE4MzIjNDEjJDEjJDQjJDgz,가톨릭연합정형외과의원,31,의원,370000,경북,370010,성주군,성주읍,40026,"경상북도 성주군 성주읍 성주읍3길 7, 1층",054-931-7512,,20100805,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.2868278,35.9188889
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjEyMjIjNjEjJDEjJDQjJDgz,가톨릭연합정형외과의원,31,의원,230000,대구,230007,대구달서구,송현동,42820,"대구광역시 달서구 월배로 379, (송현동)",053-629-9119,,20070307,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5494086,35.8287479
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz,가톨릭연합정형외과의원,31,의원,370000,경북,370600,영천시,완산동,38894,"경상북도 영천시 완산로 58, (완산동)",054-333-9111,,20180104,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.9392286,35.9652971
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ2MiQzNjEwMDIjNjEjJDEjJDAjJDgz,가톨릭연합피부과의원,31,의원,230000,대구,230004,대구서구,평리동,41824,"대구광역시 서구 국채보상로 246-1, (평리동)",053-572-7582,,20010901,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5579595,35.8707301
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ5MiQzNjEyMjIjNjEjJDEjJDAjJDgz,가톨릭외과의원,31,의원,310000,경기,310303,부천원미구,심곡동,14638,"경기도 부천시 원미구 부흥로 440, (심곡동)",032-654-6661,http://www.catholicclinic.co.kr/,19910615,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7881118,37.4874018
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz,가톨릭의원,31,의원,370000,경북,370500,영주시,휴천동,36118,"경상북도 영주시 대학로 30, 3층 (휴천동, 그린빌딩)",054-632-7587,,20030417,1,1,0,0,0,0,0,0,0,0,0,0,0,0,128.6210752,36.8097156
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQyIyQxIyQwMCQzNjE4MzIjNTEjJDEjJDYjJDgz,가톨릭이비인후과의원,31,의원,370000,경북,370200,구미시,형곡동,39294,"경상북도 구미시 신시로 75, (형곡동)",054-453-1133,,20050228,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.3387076,36.1145624
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,가톨릭이비인후과의원,31,의원,230000,대구,230007,대구달서구,두류동,42646,"대구광역시 달서구 달구벌대로 1736, (두류동)",053-623-5075,,20031212,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5552737,35.8566729
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQyIyQzIyQwMCQ0NjEwMDIjNDEjJDEjJDgjJDgz,가톨릭이비인후과의원,31,의원,230000,대구,230003,대구북구,태전동,41462,"대구광역시 북구 칠곡중앙대로 332, B동 2층 (태전동)",053-311-7579,,20110224,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.547587,35.9253348
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQyNjE4MzIjODEjJDEjJDIjJDgz,가톨릭정신건강의학과의원,31,의원,390000,제주,390200,제주시,노형동,63098,"제주특별자치도 제주시 도령로 1, (노형동)",064-746-7355,,19980908,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.4793043,33.4868039
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQyIyQ5IyQwMCQ0NjE0ODEjNTEjJDEjJDIjJDgz,가톨릭정충일안과의원,31,의원,230000,대구,230003,대구북구,동천동,41423,"대구광역시 북구 학정로 431, 3층 301호 (동천동, 우리빌딩)",053-322-7525,,20061227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5632748,35.9433095
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,가톨릭정형외과의원,31,의원,110000,서울,110001,강남구,논현동,6109,"서울특별시 강남구 언주로 601, 파크랜드빌딩 3층 (논현동)",554-7575,,19930805,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.0377994,37.5088657
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQxMyQyNjEwMDIjNjEjJDEjJDgjJDgz,가톨릭정형외과의원,31,의원,110000,서울,110015,은평구,응암동,3464,"서울특별시 은평구 응암로 308, 1층, 2층 (응암동, CM빌딩)",02-354-9800,http://cafe.naver.com/catholicos,19991125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.9213852,37.5987018
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ5MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,가톨릭정형외과의원,31,의원,110000,서울,110019,중랑구,면목동,2221,"서울특별시 중랑구 면목로 357, 3,4층 (면목동, 삼일빌딩)",02-2207-7711,,20021219,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.0881539,37.5840015
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,가톨릭정형외과의원,31,의원,110000,서울,110013,영등포구,여의도동,7333,"서울특별시 영등포구 여의대방로 375, 601,2호 (여의도동, 아일렉스타워)",02-2066-9114,,20070316,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.9307891,37.5189066
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ4MiQzNjEyMjIjNzEjJDEjJDgjJDgz,가톨릭정형외과의원,31,의원,310000,경기,310604,수원영통구,영통동,16704,"경기도 수원시 영통구 봉영로 1606, (영통동, 미네시티309호)",031-273-7500,,20011203,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.0744859,37.2538737
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQwMyQzNjE4MzIjNzEjJDEjJDgjJDgz,가톨릭정형외과의원,31,의원,310000,경기,310301,부천소사구,괴안동,14676,"경기도 부천시 소사구  경인로 522, 4층 (괴안동, 위드플러스타워)",032-223-8275,,20011130,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.813311,37.4845326
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz,가톨릭정형외과의원,31,의원,340000,충남,340201,천안서북구,쌍용동,31166,"충청남도 천안시 서북구 월봉로 122, 2층 202-205호 (쌍용동)",041-621-8275,,20060120,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1188958,36.8014806
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNjEjJDEjJDAjJDgz,가톨릭정형외과의원,31,의원,340000,충남,340700,논산시,취암동,32971,"충청남도 논산시 계백로 997, (취암동)",041-733-7533,,20151228,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.0875213,36.2033867
JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,가톨릭피부과의원,31,의원,330000,충북,330104,청주서원구,사창동,28647,"충청북도 청주시 서원구 사직대로 128, (사창동, 해인빌딩)",043-266-6680,,20050426,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.4615956,36.6347544
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ4OSQyNjE4MzIjODEjJDEjJDIjJDgz,가톨릭피부과의원,31,의원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당34길 18, 2층 (불당동)",041-573-9907,,20020509,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1064318,36.8064529
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ3OSQ0NjEwMDIjODEjJDEjJDYjJDgz,가톨릭피부과의원,31,의원,230000,대구,230003,대구북구,읍내동,41438,"대구광역시 북구 구암로15길 28, (읍내동)",053-320-2029,,19961031,6,0,0,0,6,0,0,0,0,0,0,0,0,0,128.5501401,35.9350716
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz,가평사랑정형외과의원,31,의원,310000,경기,310001,가평군,가평읍,12412,"경기도 가평군 가평읍 정간내로 1, (가평읍)",031-581-6737,,20170911,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.5130236,37.8316458
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQxMyQyNjE0ODEjNzEjJDEjJDgjJDgz,가평삼성의원,31,의원,310000,경기,310001,가평군,가평읍,12413,"경기도 가평군 가평읍 보납로 3, 2층",031-585-3658,,20030407,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.5108693,37.8314308
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,가평튼튼정형외과의원,31,의원,310000,경기,310001,가평군,가평읍,12419,"경기도 가평군 가평읍 장터3길 10, 가평메디컬센터 3~4층",031-581-7577,,20220906,4,0,0,0,4,0,0,0,0,0,0,0,0,0,127.5147227,37.8304233
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4MiQzNjE0ODEjNTEjJDEjJDYjJDgz,가헌의원,31,의원,340000,충남,340500,아산시,권곡동,31515,"충청남도 아산시 번영로 143-1, (권곡동)",041-549-6001,,19990902,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.0067615,36.7860293
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNDEjJDEjJDQjJDgz,간석굿모닝의원,31,의원,220000,인천,220006,인천남동구,간석동,21545,"인천광역시 남동구 석산로169번길 17, (간석동)",421-7588,,20070731,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7106243,37.4613672
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQyIyQxIyQwMCQyNjEyMjIjODEjJDEjJDYjJDgz,간석메디정형외과의원,31,의원,220000,인천,220006,인천남동구,간석동,21512,"인천광역시 남동구 백범로 276, 자하1,지상1~3층 (간석동)",032-429-3600,http://www.gsmedios.co.kr,20000907,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7191034,37.4619883
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,간석밝은안과의원,31,의원,220000,인천,220006,인천남동구,간석동,21545,"인천광역시 남동구 남동대로 890, 401호 (간석동, 탑메디칼)",032-429-9266,,20060228,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7086711,37.4618407
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ4OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,간석성모의원,31,의원,220000,인천,220006,인천남동구,간석동,21549,"인천광역시 남동구 경인로 530, (간석동)",032-428-5445,,19941108,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.6983218,37.461293
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ5OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,간석연세이비인후과의원,31,의원,220000,인천,220006,인천남동구,간석동,21548,"인천광역시 남동구 석산로 156, 1동 203호 (간석동, 간석레미안자이상가)",424-4466,,20080602,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7092713,37.4603303
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzMxIyQyIyQzIyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,갈마중앙의원,31,의원,250000,대전,250003,대전서구,갈마동,35281,"대전광역시 서구 신갈마로 133, 2,3층 (갈마동)",042-532-5013,,19940411,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.3682526,36.3455317
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ2MiQzNjEwMDIjNjEjJDEjJDQjJDgz,갈매아이웰소아청소년과의원,31,의원,310000,경기,311000,구리시,갈매동,11901,"경기도 구리시 갈매순환로 194, 3층 302,303호 (갈매동, 신영프라자)",031-572-3651,,20170413,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1217995,37.6366379
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ4MiQzNjE4MzIjODEjJDEjJDIjJDgz,갈매우리내과의원,31,의원,310000,경기,311000,구리시,갈매동,11902,"경기도 구리시 갈매순환로 7, 에이스프라자 3층 1호 (갈매동)",031-573-1315,,20180424,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1117332,37.6259722
JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,갈바리의원,31,의원,320000,강원,320100,강릉시,홍제동,25528,"강원특별자치도 강릉시 임영로163번길 24-8, 갈바리의원 (홍제동)",033-644-4992,,19660314,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.8887683,37.7556321
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQwMyQ0NjEwMDIjNzEjJDEjJDgjJDgz,갈산내과의원,31,의원,220000,인천,220003,인천부평구,갈산동,21336,"인천광역시 부평구 주부토로 182, (갈산동)",032-516-7880,,19980105,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7263215,37.5113078
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ5OSQyNjE0ODEjNTEjJDEjJDYjJDgz,갈산의원,31,의원,340000,충남,340015,홍성군,갈산면,32202,"충청남도 홍성군 갈산면 상촌로9번길 2-1, (갈산면)",041-633-8998,,20011119,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126.5483835,36.603234
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQyIyQxIyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz,갈산중앙의원,31,의원,220000,인천,220003,인천부평구,갈산동,21335,"인천광역시 부평구 굴포로 42, (갈산동)",032-513-9303,,19990122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7257503,37.5115888
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ2MiQ0NjE0ODEjODEjJDEjJDYjJDgz,감계삼성내과의원,31,의원,380000,경남,380704,창원의창구,북면,51112,"경상남도 창원시 의창구 북면 감계로 300, 3층 302, 303호",055-292-6800,,20160311,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5936467,35.3019901
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ4MiQzNjEyMjIjNTEjJDEjJDYjJDgz,감계센텀내과의원,31,의원,380000,경남,380704,창원의창구,북면,51112,"경상남도 창원시 의창구 북면 감계로 312, 5층 401호",055-719-3030,,20240829,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.595043,35.3020083
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4OSQzNjEyMjIjNjEjJDEjJDgjJDgz,감동비뇨의학과의원,31,의원,110000,서울,110021,서초구,잠원동,6526,"서울특별시 서초구 강남대로 589, 1동 1001호 (잠원동)",,,20220429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.0194112,37.5144416
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ2MiQzNjEyMjIjNzEjJDEjJDgjJDgz,감동비뇨의학과의원,31,의원,210000,부산,210013,부산연제구,연산동,47576,"부산광역시 연제구 고분로 2, (연산동, 5층 일부)",051-442-0844,,20070712,1,0,0,0,1,0,0,0,0,0,0,0,0,0,129.082495,35.1857733
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4OSQyNjE0ODEjNjEjJDEjJDAjJDgz,감동비뇨의학과의원,31,의원,310000,경기,310603,수원팔달구,인계동,16490,"경기도 수원시 팔달구 효원로 269, (인계동,에스팝타워403호)",031-898-8202,http://www.manomedi.net/,20110617,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.0312388,37.2622811
