암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,개설일자,좌표(X),좌표(Y)
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzMxIyQxIyQzIyQwMyQzNjEwMDIjNDEjJDEjJDQjJDgz,생생약국,81,약국,350000,전북,350402,전주덕진구,우아동3가,54911,"전북특별자치도 전주시 덕진구 도당산1길 19, 1층 (우아동3가)",063-245-7779,20230718,127.1538347,35.8455492
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjNjEjJDEjJDQjJDgz,스타약국,81,약국,110000,서울,110004,관악구,봉천동,08793,"서울특별시 관악구 남부순환로 1940, 104호 (봉천동)",882-4062,20200805,126.9643271,37.4765017
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ3MiQyNjE0ODEjNTEjJDEjJDYjJDgz,바른마음약국,81,약국,310000,경기,311300,하남시,망월동,12913,"경기도 하남시 미사강변동로 85, 힐스테이트 에코 미사 3층 310-1호 (망월동)",031-792-6550,20230530,127.1918814,37.5625320
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,아이튼튼약국,81,약국,210000,부산,210010,부산사하구,괴정동,49356,"부산광역시 사하구 사하로 188, 1층 (괴정동)",051-204-5050,20161017,128.9941683,35.0985409
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjEyMjIjODEjJDEjJDYjJDgz,365남문약국,81,약국,310000,경기,310603,수원팔달구,팔달로2가,16261,"경기도 수원시 팔달구 정조로 789, (팔달로2가)",031-251-5558,20220923,127.0165076,37.2785505
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQzIyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz,튼튼약국,81,약국,210000,부산,210002,부산동구,범일동,48735,"부산광역시 동구 범일로 85, 101호 (범일동)",051-633-8899,20230601,129.0589148,35.1377687
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxNzAyIzQxIyQxIyQ3IyQxMyQyNjE4MzIjODEjJDEjJDIjJDgz,꿀단지약국,81,약국,240000,광주,240004,광주광산구,송정동,62428,"광주광역시 광산구 내상로 23, 102호 (송정동)",062-943-5999,20230530,126.7962400,35.1397095
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzQxIyQxIyQ3IyQ3MiQzNjE4MzIjNTEjJDEjJDIjJDgz,삼성약국,81,약국,220000,인천,220001,인천미추홀구,주안동,22126,"인천광역시 미추홀구 석정로 379, 신동반점 1층 (주안동)",032-561-0378,20160728,126.6776995,37.4672943
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzMxIyQxIyQ3IyQ3OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,대상약국,81,약국,350000,전북,350402,전주덕진구,여의동,54850,"전북특별자치도 전주시 덕진구 쪽구름로 61, (여의동)",063-211-5782,20060626,127.0764799,35.8708411
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzMxIyQxIyQzIyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz,손온누리약국,81,약국,310000,경기,311600,의왕시,삼동,16088,"경기도 의왕시 부곡시장길 11, (삼동)",461-6021,19860120,126.9502556,37.3199696
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzUxIyQxIyQxIyQwMyQyNjEyMjIjNzEjJDEjJDgjJDgz,튼튼약국,81,약국,110000,서울,110004,관악구,신림동,08775,"서울특별시 관악구 신원로 16, (신림동)",02-856-0528,20110801,126.9279450,37.4807478
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkNDgxMzUxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNDEjJDEjJDQjJDgz,함양온누리약국,81,약국,380000,경남,380018,함양군,함양읍,50033,"경상남도 함양군 함양읍 함양로 1174, 104호",,20231012,127.7288373,35.5232571
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDIjJDgz,365약국,81,약국,110000,서울,110019,중랑구,면목동,02146,"서울특별시 중랑구 면목로 407, 면목역 지하1층 108호 (면목동)",02-2208-0365,20230905,127.0875678,37.5883849
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzUxIyQxIyQxIyQ5OSQzNjEyMjIjNDEjJDEjJDgjJDgz,호정약국,81,약국,110000,서울,110014,용산구,효창동,04311,"서울특별시 용산구 효창원로93길 9, 한빛빌딩 2층 201호 (효창동)",02-712-1276,20230324,126.9628319,37.5483586
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzUxIyQyIyQxIyQwMCQzNjE0ODEjNzEjJDEjJDgjJDgz,청주으뜸약국,81,약국,330000,충북,330102,청주흥덕구,가경동,28378,"충청북도 청주시 흥덕구 2순환로 1270, 라인빌딩 1층 103~105호 (가경동)",043-715-6384,20220209,127.4318802,36.6230231
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzUxIyQxIyQxIyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz,생극약국,81,약국,330000,충북,330006,음성군,생극면,27619,"충청북도 음성군 생극면 음성로 1662-2, (생극면)",043-878-3214,20210319,127.6052987,37.0350311
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzMxIyQyIyQzIyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz,신화약국,81,약국,350000,전북,350600,김제시,신풍동,54402,"전북특별자치도 김제시 두월2길 6, (신풍동)",063-547-2665,19770910,126.9016651,35.7927992
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzQxIyQxIyQ3IyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,솔약국,81,약국,350000,전북,350100,군산시,소룡동,54011,"전북특별자치도 군산시 공항로 79, 1층 (소룡동, 대우빌딩)",063-442-9393,20090522,126.6798296,35.9760484
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNjEjJDEjJDQjJDgz,하나로약국,81,약국,350000,전북,350500,정읍시,시기동,56164,"전북특별자치도 정읍시 중앙로 160, 정읍하나로약국 (시기동)",063-536-8575,20190306,126.8556771,35.5650587
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzUxIyQxIyQxIyQ3OSQyNjE0ODEjNDEjJDEjJDQjJDgz,용천약국,81,약국,350000,전북,350004,무주군,무주읍,55521,"전북특별자치도 무주군 무주읍 주계로 119, (무주읍)",063-322-1090,20100201,127.6630967,36.0072086
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzQxIyQxIyQ3IyQxMyQzNjEwMDIjNDEjJDEjJDQjJDgz,송천사랑약국,81,약국,350000,전북,350402,전주덕진구,송천동1가,54833,"전북특별자치도 전주시 덕진구 시천로 40, (송천동1가)",063-275-8415,20091230,127.1148037,35.8629339
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzExIyQxIyQ3IyQ3MiQzNjEwMDIjNzEjJDEjJDgjJDgz,전라약국,81,약국,350000,전북,350402,전주덕진구,진북동,55003,"전북특별자치도 전주시 덕진구 안덕원로 146, (진북동)",063-252-4861,19810903,127.1445715,35.8321393
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzExIyQxIyQ3IyQwMyQyNjEyMjIjNDEjJDEjJDQjJDgz,조아약국,81,약국,350000,전북,350600,김제시,검산동,54398,"전북특별자치도 김제시 도작로 62, (검산동)",063-548-7711,20120125,126.9020108,35.8002999
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzQxIyQxIyQ3IyQxMyQyNjEyMjIjNjEjJDEjJDQjJDgz,파랑약국,81,약국,350000,전북,350401,전주완산구,서신동,54944,"전북특별자치도 전주시 완산구 서신로 105, (서신동,2층)",063-255-5950,20110414,127.1156241,35.8348282
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzUxIyQyIyQxIyQwMCQyNjE0ODEjNjEjJDEjJDAjJDgz,메가약국,81,약국,330000,충북,330102,청주흥덕구,가경동,28396,"충청북도 청주시 흥덕구 풍산로 15, 대우 메가폴리스 1A-001일부호 (가경동)",043-234-0365,20220120,127.4319939,36.6267841
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzQxIyQxIyQ3IyQxMyQyNjEwMDIjNzEjJDEjJDgjJDgz,참좋은약국,81,약국,350000,전북,350401,전주완산구,서노송동,55005,"전북특별자치도 전주시 완산구 기린대로 212, (서노송동)",063-903-3801,20141217,127.1470158,35.8260650
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzMxIyQxIyQzIyQ3MiQzNjE4MzIjNjEjJDEjJDAjJDgz,시민약국,81,약국,350000,전북,350200,남원시,왕정동,55764,"전북특별자치도 남원시 남문로 391, (왕정동)",063-625-9003,20050812,127.3742456,35.4067525
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzUxIyQyIyQxIyQwMCQyNjE4MzIjODEjJDEjJDYjJDgz,앤약국,81,약국,330000,충북,330009,진천군,광혜원면,27802,"충청북도 진천군 광혜원면 화랑길 29, LH2단지상가동 103호호",,20220203,127.4402242,36.9941395
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzIxIyQxIyQxIyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz,건강종합약국,81,약국,330000,충북,330009,진천군,진천읍,27834,"충청북도 진천군 진천읍 중앙동로 92-1, (진천읍)",043-534-5574,20090302,127.4447161,36.8581483
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQyNjEwMDIjNjEjJDEjJDQjJDgz,명랑약국,81,약국,350000,전북,350402,전주덕진구,인후동1가,55008,"전북특별자치도 전주시 덕진구 안덕원로 204, (인후동1가)",063-274-3669,20000816,127.1496511,35.8355011
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzQxIyQxIyQ3IyQwMyQzNjE4MzIjODEjJDEjJDYjJDgz,베스트약국,81,약국,350000,전북,350100,군산시,수송동,54100,"전북특별자치도 군산시 월명로 216, 102동 1호 (수송동)",063-471-6101,20091130,126.7160865,35.9631449
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQxIyQzIyQ3MiQ0NjEwMDIjODEjJDEjJDYjJDgz,행복약국,81,약국,370000,경북,370800,문경시,문경읍,36917,"경상북도 문경시 문경읍 문희로 16, 103호 (행복약국)",054-571-6571,20141212,128.1086022,36.7337408
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,메디칼약국,81,약국,110000,서울,110022,노원구,상계동,01674,"서울특별시 노원구 동일로 1550, 고려프라자빌딩 2층 206호 (상계동)",02-933-3588,20210730,127.0575675,37.6669181
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNzEjJDEjJDgjJDgz,민생약국,81,약국,110000,서울,110001,강남구,논현동,06105,"서울특별시 강남구 언주로125길 6, (논현동)",02-547-7903,19821113,127.0347787,37.5132272
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzExIyQxIyQzIyQ4MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,인선약국,81,약국,110000,서울,110001,강남구,논현동,06055,"서울특별시 강남구 선릉로 755, 1층 (논현동)",02-542-1954,19730925,127.0391948,37.5220267
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNDEjJDEjJDgjJDgz,새휘정약국,81,약국,110000,서울,110001,강남구,청담동,06077,"서울특별시 강남구 학동로101길 26, 102호 (청담동, 삼익상가)",02-542-1910,19830308,127.0577062,37.5224875
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzUxIyQxIyQxIyQ5OSQyNjE0ODEjNDEjJDEjJDgjJDgz,푸른약국,81,약국,110000,서울,110021,서초구,방배동,06568,"서울특별시 서초구 서초대로 3-4, 1층 101-3호 (방배동, 방배디오슈페리움)",02-599-5388,20090721,126.9829747,37.4860933
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzExIyQxIyQ3IyQ5MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,인정온누리약국,81,약국,110000,서울,110012,성북구,삼선동1가,02865,"서울특별시 성북구 삼선교로 14, (삼선동1가)",02-766-6733,20051205,127.0073805,37.5875508
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzQxIyQxIyQ3IyQ5OSQzNjE0ODEjNTEjJDEjJDYjJDgz,초록약국,81,약국,110000,서울,110015,은평구,증산동,03504,"서울특별시 은평구 수색로 191, (증산동)",02-373-4190,20121205,126.9010885,37.5782607
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE0ODEjNzEjJDEjJDgjJDgz,에스약국,81,약국,110000,서울,110021,서초구,서초동,06657,"서울특별시 서초구 서초대로40길 77, 102호 (서초동)",02-3471-0620,20191216,127.0087728,37.4882546
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNTgxOTYxIzIxIyQxIyQxIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,한진당약국,81,약국,110000,서울,110007,동대문구,제기동,02571,"서울특별시 동대문구 고산자로36길 3, (제기동)",02-960-5009,19831202,127.0391429,37.5790378
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQzIyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz,행운약국,81,약국,210000,부산,210003,부산동래구,안락동,47796,"부산광역시 동래구 충렬대로 413, (안락동)",051-532-9987,20180221,129.1036174,35.1968773
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxOTYxIzUxIyQxIyQxIyQ2MiQyNjE0ODEjODEjJDEjJDIjJDgz,은혜약국,81,약국,320000,강원,320012,평창군,평창읍,25376,"강원특별자치도 평창군 평창읍 백오로 111, 1층",033-334-8007,20231020,128.3961276,37.3677960
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQxMyQ0NjE0ODEjODEjJDEjJDIjJDgz,신나래약국,81,약국,110000,서울,110025,금천구,시흥동,08622,"서울특별시 금천구 독산로 137, (시흥동, 시흥음악학원)",070-8886-9369,20160912,126.9047694,37.4596185
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzQxIyQxIyQ3IyQ4MiQ0NjE0ODEjODEjJDEjJDIjJDgz,모래내시장역미래약국,81,약국,220000,인천,220006,인천남동구,구월동,21534,"인천광역시 남동구 구월로 268, 대성빌딩 104호 (구월동)",032-467-7730,20200903,126.7203139,37.4556168
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzQxIyQxIyQ3IyQ3MiQ0NjEwMDIjODEjJDEjJDYjJDgz,위브약국,81,약국,310000,경기,310303,부천원미구,중동,14549,"경기도 부천시 원미구 신흥로 190, 211,212호 (중동, 위브더스테이트)",032-620-5600,20121130,126.7771122,37.5008714
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQ5MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,슬기약국,81,약국,110000,서울,110012,성북구,장위동,02772,"서울특별시 성북구 화랑로 245, 1층 104-2호 (장위동)",02-6396-9543,20210317,127.0565538,37.6108952
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDQjJDgz,성모큰사랑약국,81,약국,310000,경기,310800,의정부시,금오동,11765,"경기도 의정부시 천보로 277, 1동 (금오동)",031-846-3102,20170629,127.0786348,37.7587952
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxMzUxIzIxIyQxIyQ1IyQxMyQzNjE0ODEjNzEjJDEjJDgjJDgz,대덕평안약국,81,약국,250000,대전,250002,대전대덕구,법동,34356,"대전광역시 대덕구 아리랑로 217, 1층 (법동)",042-672-6831,20130401,127.4275342,36.3745328
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQ1IyQ3MiQyNjEwMDIjNjEjJDEjJDAjJDgz,동명온누리약국,81,약국,240000,광주,240001,광주동구,동명동,61435,"광주광역시 동구 동명로70번길 5, 1층 101호 (동명동)",062-222-3382,20221104,126.9286952,35.1505378
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzExIyQyIyQ3IyQwMCQzNjE4MzIjNjEjJDEjJDQjJDgz,앨리약국,81,약국,310000,경기,312500,화성시,영천동,18462,"경기도 화성시 동탄영천로 150, S동 191호 (영천동)",031-372-1288,20240530,127.1015516,37.2159948
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzUxIyQxIyQ1IyQ3OSQzNjE4MzIjODEjJDEjJDIjJDgz,에코현대약국,81,약국,350000,전북,350402,전주덕진구,송천동2가,55149,"전북특별자치도 전주시 덕진구 세병남로 31, 1층 (송천동2가)",063-277-8545,20201008,127.1273670,35.8725005
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzUxIyQxIyQ1IyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz,옥수이화약국,81,약국,110000,서울,110011,성동구,옥수동,04733,"서울특별시 성동구 매봉길 48, 106호 (옥수동)",02-2297-2123,20190801,127.0140028,37.5467100
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz,푸른숲약국,81,약국,240000,광주,240002,광주북구,신용동,61018,"광주광역시 북구 임방울대로1041번길 3, 106호 (신용동, 주공아파트상가)",062-572-9929,19981218,126.8711161,35.2130313
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjEyMjIjNjEjJDEjJDQjJDgz,초당약국,81,약국,360000,전남,360300,목포시,용당동,58652,"전라남도 목포시 영산로 251, (용당동)",061-279-7770,20050125,126.3936616,34.8033489
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMzUxIzMxIyQxIyQzIyQwMyQyNjEwMDIjNjEjJDEjJDQjJDgz,다나아약국,81,약국,240000,광주,240003,광주서구,치평동,61964,"광주광역시 서구 상무자유로 170, 지상2층 (치평동)",062-383-0016,20031218,126.8527076,35.1512682
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMzUxIzUxIyQxIyQ1IyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,꿈꾸라약국,81,약국,240000,광주,240003,광주서구,쌍촌동,61990,"광주광역시 서구 쌍촌로57번길 6, 1층 (쌍촌동)",062-655-3534,20201111,126.8639179,35.1501375
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMzUxIzUxIyQxIyQ1IyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,온누리백제약국,81,약국,360000,전남,360200,나주시,중앙동,58255,"전라남도 나주시 동점문길 5, (중앙동)",061-334-0221,19881224,126.7221334,35.0344452
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMzUxIzUxIyQxIyQ1IyQ5MiQ0NjEwMDIjODEjJDEjJDYjJDgz,편한약국,81,약국,240000,광주,240003,광주서구,화정동,62025,"광주광역시 서구 염화로 27, 2층 (화정동)",062-373-9202,20180927,126.8724272,35.1369452
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzExIyQxIyQzIyQ4OSQzNjEyMjIjODEjJDEjJDYjJDgz,아페약국,81,약국,360000,전남,360500,여수시,학동,59677,"전라남도 여수시 학동1길 26-1, (학동)",061-691-2125,20010127,127.6639891,34.7659372
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzExIyQxIyQzIyQ5OSQzNjEwMDIjODEjJDEjJDIjJDgz,백제약국,81,약국,360000,전남,360700,광양시,광양읍,57756,"전라남도 광양시 광양읍 순광로 689, (광양읍)",061-763-1356,19881220,127.5892636,34.9700419
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,제철구내약국,81,약국,360000,전남,360700,광양시,금호동,57808,"전라남도 광양시 백운로 1638-11, (금호동)",061-792-4885,19860426,127.7256798,34.9324300
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzExIyQyIyQzIyQwMCQ0NjE0ODEjNDEjJDEjJDQjJDgz,보건약국,81,약국,360000,전남,360003,곡성군,곡성읍,57537,"전라남도 곡성군 곡성읍 중앙로 89, (곡성읍)",061-363-2580,20190618,127.2926669,35.2801822
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzExIyQxIyQzIyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,제일약국,81,약국,360000,전남,360010,보성군,보성읍,59457,"전라남도 보성군 보성읍 현충로 89, (보성읍)",061-852-2567,19620129,127.0814134,34.7675653
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz,소망약국,81,약국,360000,전남,360200,나주시,세지면,58315,"전라남도 나주시 세지면 동창로 141, 1층",061-336-3323,20210705,126.7476234,34.9209456
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzExIyQxIyQ3IyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz,동아약국,81,약국,360000,전남,360014,영광군,영광읍,57043,"전라남도 영광군 영광읍 신남로 178, (영광읍)",061-351-4312,19830528,126.5014363,35.2758850
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjNTEjJDEjJDIjJDgz,영광약국,81,약국,360000,전남,360014,영광군,영광읍,57042,"전라남도 영광군 영광읍 신남로 181, (영광읍)",061-352-1630,19870702,126.5018959,35.2761918
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzIxIyQxIyQ1IyQ4OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,메디팜우리약국,81,약국,360000,전남,360016,완도군,노화읍,59158,"전라남도 완도군 노화읍 노화로 847, (노화읍)",061-554-5275,20080805,126.5722378,34.1769765
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQyIyQ1IyQwMCQzNjE0ODEjNjEjJDEjJDAjJDgz,금성약국,81,약국,360000,전남,360017,장성군,장성읍,57218,"전라남도 장성군 장성읍 영천로 123, (장성읍)",061-393-3904,20160404,126.7808333,35.2967243
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQyIyQ1IyQwMCQzNjEyMjIjNDEjJDEjJDgjJDgz,태신약국,81,약국,360000,전남,360500,여수시,서교동,59751,"전라남도 여수시 좌수영로 5, (서교동)",061-642-8484,20030715,127.7275595,34.7409586
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQ1IyQ5MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,첨단수약국,81,약국,240000,광주,240002,광주북구,신용동,61084,"광주광역시 북구 첨단연신로 194, 103호 (신용동)",062-574-3457,20180702,126.8604056,35.2131148
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQ1IyQwMyQyNjE0ODEjODEjJDEjJDIjJDgz,신동아약국,81,약국,360000,전남,360500,여수시,선원동,59645,"전라남도 여수시 무선로 57, (선원동)",061-655-0400,19980615,127.6558677,34.7660427
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQ1IyQwMyQyNjE4MzIjNTEjJDEjJDIjJDgz,백세약국,81,약국,240000,광주,240004,광주광산구,산월동,62272,"광주광역시 광산구 첨단월봉로 94, 1층 (산월동)",062-974-0757,20180802,126.8487073,35.2063928
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQ1IyQxMyQ0NjEwMDIjODEjJDEjJDYjJDgz,조은약국,81,약국,240000,광주,240003,광주서구,양동,61918,"광주광역시 서구 발산로 43, 1층 (양동)",062-369-5178,20161226,126.8947648,35.1586729
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMTkxIzExIyQxIyQzIyQ3MiQyNjE4MzIjODEjJDEjJDYjJDgz,한솔약국,81,약국,360000,전남,360200,나주시,남평읍,58227,"전라남도 나주시 남평읍 남평1로 55, (남평읍)",061-331-7889,20020708,126.8434051,35.0477527
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQxIyQxIyQwMyQyNjE0ODEjODEjJDEjJDYjJDgz,밝은약국,81,약국,360000,전남,360400,순천시,조례동,57950,"전라남도 순천시 이수로 317, (조례동)",061-721-5464,20111219,127.5183727,34.9541238
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQxIyQxIyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,창평약국,81,약국,360000,전남,360008,담양군,창평면,57389,"전라남도 담양군 창평면 의병로 137, (창평면)",061-382-8181,20060907,127.0155426,35.2382963
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQxIyQ1IyQwMyQzNjEyMjIjNjEjJDEjJDAjJDgz,매곡종로약국,81,약국,240000,광주,240002,광주북구,매곡동,61061,"광주광역시 북구 매곡로 61, (매곡동)",062-573-0374,20211006,126.8934428,35.1903972
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQxIyQxIyQwMyQyNjEyMjIjNjEjJDEjJDQjJDgz,새종로약국,81,약국,240000,광주,240003,광주서구,치평동,61963,"광주광역시 서구 시청로 13, 104호 (치평동, 상무리채2)",062-373-3358,20010426,126.8511157,35.1495843
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,장약국,81,약국,360000,전남,360300,목포시,산정동,58707,"전라남도 목포시 산정로 118, (산정동)",061-273-3098,19700530,126.3931862,34.7991056
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQ4MiQzNjE4MzIjODEjJDEjJDIjJDgz,한국약국,81,약국,110000,서울,110007,동대문구,청량리동,02483,"서울특별시 동대문구 약령시로 123, 1층 (청량리동)",02-964-0168,20091130,127.0436475,37.5832359
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDQjJDgz,통인한약국,81,약국,110000,서울,110016,종로구,통인동,03036,"서울특별시 종로구 필운대로6길 29, (통인동)",070-8815-0123,20130708,126.9694930,37.5799966
